Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;3;Secteur auto;;403110603;9020091679;9020000000;403110600;
;2;Secteur auto;;403110602;9020011320;9020000000;403110600;
;3;Secteur auto;;403110603;9020011350;9020000000;403110600;
;1;Secteur auto;;403110601;9020017726;9020000000;403110600;
;3;Secteur auto;;403110603;9020010222;9020000000;403110600;
;3;Secteur auto;;403110603;9020089443;9020000000;403110600;
;3;Secteur auto;;403110603;9020106065;9020000000;403110600;
;2;Secteur auto;;403110602;9020011321;9020000000;403110600;
;2;Secteur auto;;403110602;9020011323;9020000000;403110600;
;2;Secteur auto;;403110602;9020117722;9020000000;403110600;
;4;Secteur auto;;403110604;9020011377;9020000000;403110600;
;1;Secteur auto;;403110601;9020011370;9020000000;403110600;
;1;Secteur auto;;403110601;9020011365;9020000000;403110600;
;4;Secteur auto;;403110604;9020111418;9020000000;403110600;
;4;Secteur auto;;403110604;9020011378;9020000000;403110600;
;1;Secteur auto;;403110601;9020011381;9020000000;403110600;
;1;Secteur auto;;403110601;9020011390;9020000000;403110600;
;4;Secteur auto;;403110604;9020011409;9020000000;403110600;
;2;Secteur auto;;403110602;9020011413;9020000000;403110600;
;3;Secteur auto;;403110603;9020034506;9020000000;403110600;
;3;Secteur auto;;403110603;9020026832;9020000000;403110600;
;3;Secteur auto;;403110603;9020003320;9020000000;403110600;
;3;Secteur auto;;403110603;9020022205;9020000000;403110600;
;1;Secteur auto;;403110601;9020011420;9020000000;403110600;
;1;Secteur auto;;403110601;9020011422;9020000000;403110600;
;4;Secteur auto;;403110604;9020118599;9020000000;403110600;
;2;Secteur auto;;403110602;9020034113;9020000000;403110600;
;2;Secteur auto;;403110602;9020034116;9020000000;403110600;
;4;Secteur auto;;403110604;9020029026;9020000000;403110600;
;2;Secteur auto;;403110602;9020052502;9020000000;403110600;
;2;Secteur auto;;403110602;9020052503;9020000000;403110600;
;2;Secteur auto;;403110602;9020093520;9020000000;403110600;
;2;Secteur auto;;403110602;9020034114;9020000000;403110600;
;3;Secteur auto;;403110603;9020027860;9020000000;403110600;
;3;Secteur auto;;403110603;9020094304;9020000000;403110600;
;4;Secteur auto;;403110604;9020036761;9020000000;403110600;
;2;Secteur auto;;403110602;9020108934;9020000000;403110600;
;2;Secteur auto;;403110602;9020037258;9020000000;403110600;
;1;Secteur auto;;403110601;9020105086;9020000000;403110600;
;1;Secteur auto;;403110601;9020029341;9020000000;403110600;
;1;Secteur auto;;403110601;9020029342;9020000000;403110600;
;1;Secteur auto;;403110601;9020030736;9020000000;403110600;
;1;Secteur auto;;403110601;9020050603;9020000000;403110600;
;3;Secteur auto;;403110603;9020120532;9020000000;403110600;
;1;Secteur auto;;403110601;9020113964;9020000000;403110600;
;3;Secteur auto;;403110603;9020106045;9020000000;403110600;
;3;Secteur auto;;403110603;9020025969;9020000000;403110600;
;3;Secteur auto;;403110603;9020011217;9020000000;403110600;
;1;Secteur auto;;403110601;9020026977;9020000000;403110600;
;3;Secteur auto;;403110603;9020095559;9020000000;403110600;
;4;Secteur auto;;403110604;9020112401;9020000000;403110600;
;4;Secteur auto;;403110604;9020112402;9020000000;403110600;
;4;Secteur auto;;403110604;9020112403;9020000000;403110600;
;4;Secteur auto;;403110604;9020021255;9020000000;403110600;
;4;Secteur auto;;403110604;9020011236;9020000000;403110600;
;4;Secteur auto;;403110604;9020011237;9020000000;403110600;
;1;Secteur auto;;403110601;9020123021;9020000000;403110600;
;4;Secteur auto;;403110604;9020004370;9020000000;403110600;
;4;Secteur auto;;403110604;9020107888;9020000000;403110600;
;1;Secteur auto;;403110601;9020023917;9020000000;403110600;
;4;Secteur auto;;403110604;9020029940;9020000000;403110600;
;4;Secteur auto;;403110604;9020011250;9020000000;403110600;
;4;Secteur auto;;403110604;9020091860;9020000000;403110600;
;4;Secteur auto;;403110604;9020029941;9020000000;403110600;
;4;Secteur auto;;403110604;9020011249;9020000000;403110600;
;1;Secteur auto;;403110601;9020123582;9020000000;403110600;
;4;Secteur auto;;403110604;9020121606;9020000000;403110600;
;2;Secteur auto;;403110602;9020120143;9020000000;403110600;
;3;Secteur auto;;403110603;9020098970;9020000000;403110600;
;4;Secteur auto;;403110604;9020011280;9020000000;403110600;
;3;Secteur auto;;403110603;9020121408;9020000000;403110600;
;2;Secteur auto;;403110602;9020011327;9020000000;403110600;
;4;Secteur auto;;403110604;9020011276;9020000000;403110600;
;3;Secteur auto;;403110603;9020011266;9020000000;403110600;
;3;Secteur auto;;403110603;9020012666;9020000000;403110600;
;4;Secteur auto;;403110604;9020085398;9020000000;403110600;
;3;Secteur auto;;403110603;9020121409;9020000000;403110600;
;4;Secteur auto;;403110604;9020017238;9020000000;403110600;
;3;Secteur auto;;403110603;9020011283;9020000000;403110600;
;1;Secteur auto;;403110601;9020026877;9020000000;403110600;
;2;Secteur auto;;403110602;9020011326;9020000000;403110600;
;2;Secteur auto;;403110602;9020011338;9020000000;403110600;
;4;Secteur auto;;403110604;9020011277;9020000000;403110600;
;2;Secteur auto;;403110602;9020011337;9020000000;403110600;
;3;Secteur auto;;403110603;9020095114;9020000000;403110600;
;4;Secteur auto;;403110604;9020011342;9020000000;403110600;
;4;Secteur auto;;403110604;9020120138;9020000000;403110600;
;4;Secteur auto;;403110604;9020017404;9020000000;403110600;
;4;Secteur auto;;403110604;9020017864;9020000000;403110600;
;4;Secteur auto;;403110604;9020114142;9020000000;403110600;
;4;Secteur auto;;403110604;9020017865;9020000000;403110600;
;4;Secteur auto;;403110604;9020088285;9020000000;403110600;
;2;Secteur auto;;403110602;9020113438;9020000000;403110600;
;2;Secteur auto;;403110602;9020113439;9020000000;403110600;
;2;Secteur auto;;403110602;9020011347;9020000000;403110600;
;1;Secteur auto;;403110601;9020011361;9020000000;403110600;
;2;Secteur auto;;403110602;9020011346;9020000000;403110600;
;1;Secteur auto;;403110601;9020011360;9020000000;403110600;
;2;Secteur auto;;403110602;9020026165;9020000000;403110600;
;2;Secteur auto;;403110602;9020011372;9020000000;403110600;
;1;Secteur auto;;403110601;9020094961;9020000000;403110600;
;1;Secteur auto;;403110601;9020091820;9020000000;403110600;
;1;Secteur auto;;403110601;9020011380;9020000000;403110600;
;1;Secteur auto;;403110601;9020091819;9020000000;403110600;
;2;Secteur auto;;403110602;9020011371;9020000000;403110600;
;2;Secteur auto;;403110602;9020037228;9020000000;403110600;
;1;Secteur auto;;403110601;9020091821;9020000000;403110600;
;4;Secteur auto;;403110604;9020016716;9020000000;403110600;
;1;Secteur auto;;403110601;9020050078;9020000000;403110600;
;2;Secteur auto;;403110602;9020024984;9020000000;403110600;
;1;Secteur auto;;403110601;9020052090;9020000000;403110600;
;1;Secteur auto;;403110601;9020052088;9020000000;403110600;
;1;Secteur auto;;403110601;9020052087;9020000000;403110600;
;4;Secteur auto;;403110604;9020011396;9020000000;403110600;
;4;Secteur auto;;403110604;9020011412;9020000000;403110600;
;1;Secteur auto;;403110601;9020011417;9020000000;403110600;
;1;Secteur auto;;403110601;9020011419;9020000000;403110600;
;4;Secteur auto;;403110604;9020011423;9020000000;403110600;
;4;Secteur auto;;403110604;9020016699;9020000000;403110600;
;4;Secteur auto;;403110604;9020021474;9020000000;403110600;
;4;Secteur auto;;403110604;9020011411;9020000000;403110600;
;4;Secteur auto;;403110604;9020011430;9020000000;403110600;
;2;Secteur auto;;403110602;9020055976;9020000000;403110600;
;4;Secteur auto;;403110604;9020110104;9020000000;403110600;
;3;Secteur auto;;403110603;9020050533;9020000000;403110600;
;4;Secteur auto;;403110604;9020123092;9020000000;403110600;
;4;Secteur auto;;403110604;9020123085;9020000000;403110600;
;4;Secteur auto;;403110604;9020108399;9020000000;403110600;
;4;Secteur auto;;403110604;9020033715;9020000000;403110600;
;4;Secteur auto;;403110604;9020033407;9020000000;403110600;
;3;Secteur auto;;403110603;9020012609;9020000000;403110600;
;3;Secteur auto;;403110603;9020037218;9020000000;403110600;
;4;Secteur auto;;403110604;9020033405;9020000000;403110600;
;1;Secteur auto;;403110601;9020002587;9020000000;403110600;
;4;Secteur auto;;403110604;9020118332;9020000000;403110600;
;4;Secteur auto;;403110604;9020123754;9020000000;403110600;
;2;Secteur auto;;403110602;9020011445;9020000000;403110600;
;4;Secteur auto;;403110604;9020011442;9020000000;403110600;
;4;Secteur auto;;403110604;9020075541;9020000000;403110600;
;1;Secteur auto;;403110601;9020000828;9020000000;403110600;
;2;Secteur auto;;403110602;9020116428;9020000000;403110600;
;3;Secteur auto;;403110603;9020024297;9020000000;403110600;
;4;Secteur auto;;403110604;9020118334;9020000000;403110600;
;4;Secteur auto;;403110604;9020006841;9020000000;403110600;
;4;Secteur auto;;403110604;9020075542;9020000000;403110600;
;4;Secteur auto;;403110604;9020118333;9020000000;403110600;
;4;Secteur auto;;403110604;9020031591;9020000000;403110600;
;4;Secteur auto;;403110604;9020052734;9020000000;403110600;
;2;Secteur auto;;403110602;9020011462;9020000000;403110600;
;2;Secteur auto;;403110602;9020011476;9020000000;403110600;
;3;Secteur auto;;403110603;9020034814;9020000000;403110600;
;1;Secteur auto;;403110601;9020011438;9020000000;403110600;
;3;Secteur auto;;403110603;9020032264;9020000000;403110600;
;3;Secteur auto;;403110603;9020032263;9020000000;403110600;
;1;Secteur auto;;403110601;9020033758;9020000000;403110600;
;1;Secteur auto;;403110601;9020026872;9020000000;403110600;
;2;Secteur auto;;403110602;9020022468;9020000000;403110600;
;2;Secteur auto;;403110602;9020011509;9020000000;403110600;
;4;Secteur auto;;403110604;9020033142;9020000000;403110600;
;2;Secteur auto;;403110602;9020026636;9020000000;403110600;
;2;Secteur auto;;403110602;9020011510;9020000000;403110600;
;1;Secteur auto;;403110601;9020118527;9020000000;403110600;
;4;Secteur auto;;403110604;9020108507;9020000000;403110600;
;4;Secteur auto;;403110604;9020115061;9020000000;403110600;
;3;Secteur auto;;403110603;9020026679;9020000000;403110600;
;2;Secteur auto;;403110602;9020085661;9020000000;403110600;
;3;Secteur auto;;403110603;9020011472;9020000000;403110600;
;3;Secteur auto;;403110603;9020054796;9020000000;403110600;
;3;Secteur auto;;403110603;9020011473;9020000000;403110600;
;1;Secteur auto;;403110601;9020099488;9020000000;403110600;
;1;Secteur auto;;403110601;9020098209;9020000000;403110600;
;4;Secteur auto;;403110604;9020120270;9020000000;403110600;
;2;Secteur auto;;403110602;9020011489;9020000000;403110600;
;1;Secteur auto;;403110601;9020011478;9020000000;403110600;
;2;Secteur auto;;403110602;9020011480;9020000000;403110600;
;1;Secteur auto;;403110601;9020116741;9020000000;403110600;
;3;Secteur auto;;403110603;9020011491;9020000000;403110600;
;2;Secteur auto;;403110602;9020011496;9020000000;403110600;
;2;Secteur auto;;403110602;9020122515;9020000000;403110600;
;4;Secteur auto;;403110604;9020002688;9020000000;403110600;
;2;Secteur auto;;403110602;9020018223;9020000000;403110600;
;4;Secteur auto;;403110604;9020021258;9020000000;403110600;
;4;Secteur auto;;403110604;9020021257;9020000000;403110600;
;4;Secteur auto;;403110604;9020072579;9020000000;403110600;
;4;Secteur auto;;403110604;9020118698;9020000000;403110600;
;4;Secteur auto;;403110604;9020118690;9020000000;403110600;
;1;Secteur auto;;403110601;9020096320;9020000000;403110600;
;4;Secteur auto;;403110604;9020032357;9020000000;403110600;
;4;Secteur auto;;403110604;9020082742;9020000000;403110600;
;4;Secteur auto;;403110604;9020103983;9020000000;403110600;
;3;Secteur auto;;403110603;9020011556;9020000000;403110600;
;1;Secteur auto;;403110601;9020052725;9020000000;403110600;
;1;Secteur auto;;403110601;9020109518;9020000000;403110600;
;2;Secteur auto;;403110602;9020011570;9020000000;403110600;
;2;Secteur auto;;403110602;9020011574;9020000000;403110600;
;1;Secteur auto;;403110601;9020109520;9020000000;403110600;
;4;Secteur auto;;403110604;9020030717;9020000000;403110600;
;2;Secteur auto;;403110602;9020011571;9020000000;403110600;
;2;Secteur auto;;403110602;9020011575;9020000000;403110600;
;1;Secteur auto;;403110601;9020109513;9020000000;403110600;
;4;Secteur auto;;403110604;9020030715;9020000000;403110600;
;2;Secteur auto;;403110602;9020085459;9020000000;403110600;
;1;Secteur auto;;403110601;9020011583;9020000000;403110600;
;2;Secteur auto;;403110602;9020119870;9020000000;403110600;
;2;Secteur auto;;403110602;9020011585;9020000000;403110600;
;2;Secteur auto;;403110602;9020092690;9020000000;403110600;
;1;Secteur auto;;403110601;9020011582;9020000000;403110600;
;3;Secteur auto;;403110603;9020052121;9020000000;403110600;
;2;Secteur auto;;403110602;9020117765;9020000000;403110600;
;1;Secteur auto;;403110601;9020109593;9020000000;403110600;
;2;Secteur auto;;403110602;9020117766;9020000000;403110600;
;2;Secteur auto;;403110602;9020007390;9020000000;403110600;
;3;Secteur auto;;403110603;9020120345;9020000000;403110600;
;3;Secteur auto;;403110603;9020120347;9020000000;403110600;
;3;Secteur auto;;403110603;9020120348;9020000000;403110600;
;1;Secteur auto;;403110601;9020124362;9020000000;403110600;
;4;Secteur auto;;403110604;9020103401;9020000000;403110600;
;4;Secteur auto;;403110604;9020011525;9020000000;403110600;
;1;Secteur auto;;403110601;9020084242;9020000000;403110600;
;4;Secteur auto;;403110604;9020036964;9020000000;403110600;
;4;Secteur auto;;403110604;9020113968;9020000000;403110600;
;4;Secteur auto;;403110604;9020031982;9020000000;403110600;
;2;Secteur auto;;403110602;9020091846;9020000000;403110600;
;2;Secteur auto;;403110602;9020011697;9020000000;403110600;
;2;Secteur auto;;403110602;9020117988;9020000000;403110600;
;2;Secteur auto;;403110602;9020110540;9020000000;403110600;
;2;Secteur auto;;403110602;9020011934;9020000000;403110600;
;2;Secteur auto;;403110602;9020011933;9020000000;403110600;
;2;Secteur auto;;403110602;9020011935;9020000000;403110600;
;3;Secteur auto;;403110603;9020107886;9020000000;403110600;
;2;Secteur auto;;403110602;9020011928;9020000000;403110600;
;1;Secteur auto;;403110601;9020102069;9020000000;403110600;
;1;Secteur auto;;403110601;9020000841;9020000000;403110600;
;1;Secteur auto;;403110601;9020000839;9020000000;403110600;
;1;Secteur auto;;403110601;9020000840;9020000000;403110600;
;4;Secteur auto;;403110604;9020100342;9020000000;403110600;
;4;Secteur auto;;403110604;9020123109;9020000000;403110600;
;1;Secteur auto;;403110601;9020078621;9020000000;403110600;
;1;Secteur auto;;403110601;9020078623;9020000000;403110600;
;4;Secteur auto;;403110604;9020102441;9020000000;403110600;
;2;Secteur auto;;403110602;9020113263;9020000000;403110600;
;1;Secteur auto;;403110601;9020119651;9020000000;403110600;
;1;Secteur auto;;403110601;9020078619;9020000000;403110600;
;2;Secteur auto;;403110602;9020012057;9020000000;403110600;
;4;Secteur auto;;403110604;9020012076;9020000000;403110600;
;2;Secteur auto;;403110602;9020083402;9020000000;403110600;
;1;Secteur auto;;403110601;9020078624;9020000000;403110600;
;1;Secteur auto;;403110601;9020078622;9020000000;403110600;
;4;Secteur auto;;403110604;9020012074;9020000000;403110600;
;3;Secteur auto;;403110603;9020111181;9020000000;403110600;
;1;Secteur auto;;403110601;9020012071;9020000000;403110600;
;1;Secteur auto;;403110601;9020030993;9020000000;403110600;
;3;Secteur auto;;403110603;9020112966;9020000000;403110600;
;1;Secteur auto;;403110601;9020095822;9020000000;403110600;
;1;Secteur auto;;403110601;9020098941;9020000000;403110600;
;2;Secteur auto;;403110602;9020119167;9020000000;403110600;
;4;Secteur auto;;403110604;9020011606;9020000000;403110600;
;2;Secteur auto;;403110602;9020058040;9020000000;403110600;
;2;Secteur auto;;403110602;9020058043;9020000000;403110600;
;2;Secteur auto;;403110602;9020058038;9020000000;403110600;
;1;Secteur auto;;403110601;9020031808;9020000000;403110600;
;4;Secteur auto;;403110604;9020011607;9020000000;403110600;
;4;Secteur auto;;403110604;9020036602;9020000000;403110600;
;2;Secteur auto;;403110602;9020058039;9020000000;403110600;
;1;Secteur auto;;403110601;9020031809;9020000000;403110600;
;4;Secteur auto;;403110604;9020034771;9020000000;403110600;
;4;Secteur auto;;403110604;9020011601;9020000000;403110600;
;2;Secteur auto;;403110602;9020058042;9020000000;403110600;
;4;Secteur auto;;403110604;9020052098;9020000000;403110600;
;4;Secteur auto;;403110604;9020087028;9020000000;403110600;
;2;Secteur auto;;403110602;9020091547;9020000000;403110600;
;2;Secteur auto;;403110602;9020011621;9020000000;403110600;
;1;Secteur auto;;403110601;9020011617;9020000000;403110600;
;2;Secteur auto;;403110602;9020011765;9020000000;403110600;
;3;Secteur auto;;403110603;9020113559;9020000000;403110600;
;1;Secteur auto;;403110601;9020011777;9020000000;403110600;
;1;Secteur auto;;403110601;9020117021;9020000000;403110600;
;4;Secteur auto;;403110604;9020011779;9020000000;403110600;
;4;Secteur auto;;403110604;9020011781;9020000000;403110600;
;4;Secteur auto;;403110604;9020011782;9020000000;403110600;
;3;Secteur auto;;403110603;9020011786;9020000000;403110600;
;4;Secteur auto;;403110604;9020085424;9020000000;403110600;
;4;Secteur auto;;403110604;9020029443;9020000000;403110600;
;4;Secteur auto;;403110604;9020029444;9020000000;403110600;
;2;Secteur auto;;403110602;9020122311;9020000000;403110600;
;2;Secteur auto;;403110602;9020122312;9020000000;403110600;
;2;Secteur auto;;403110602;9020122308;9020000000;403110600;
;2;Secteur auto;;403110602;9020122310;9020000000;403110600;
;3;Secteur auto;;403110603;9020005332;9020000000;403110600;
;3;Secteur auto;;403110603;9020025616;9020000000;403110600;
;3;Secteur auto;;403110603;9020025617;9020000000;403110600;
;3;Secteur auto;;403110603;9020011789;9020000000;403110600;
;3;Secteur auto;;403110603;9020011788;9020000000;403110600;
;1;Secteur auto;;403110601;9020121752;9020000000;403110600;
;4;Secteur auto;;403110604;9020028871;9020000000;403110600;
;1;Secteur auto;;403110601;9020022802;9020000000;403110600;
;2;Secteur auto;;403110602;9020093419;9020000000;403110600;
;4;Secteur auto;;403110604;9020112184;9020000000;403110600;
;3;Secteur auto;;403110603;9020103842;9020000000;403110600;
;1;Secteur auto;;403110601;9020090341;9020000000;403110600;
;1;Secteur auto;;403110601;9020103933;9020000000;403110600;
;1;Secteur auto;;403110601;9020105417;9020000000;403110600;
;1;Secteur auto;;403110601;9020122092;9020000000;403110600;
;1;Secteur auto;;403110601;9020122091;9020000000;403110600;
;2;Secteur auto;;403110602;9020112945;9020000000;403110600;
;3;Secteur auto;;403110603;9020097887;9020000000;403110600;
;1;Secteur auto;;403110601;9020000843;9020000000;403110600;
;1;Secteur auto;;403110601;9020011804;9020000000;403110600;
;1;Secteur auto;;403110601;9020031874;9020000000;403110600;
;1;Secteur auto;;403110601;9020036896;9020000000;403110600;
;4;Secteur auto;;403110604;9020035182;9020000000;403110600;
;4;Secteur auto;;403110604;9020094022;9020000000;403110600;
;2;Secteur auto;;403110602;9020011812;9020000000;403110600;
;2;Secteur auto;;403110602;9020033486;9020000000;403110600;
;2;Secteur auto;;403110602;9020037628;9020000000;403110600;
;2;Secteur auto;;403110602;9020011811;9020000000;403110600;
;2;Secteur auto;;403110602;9020030141;9020000000;403110600;
;2;Secteur auto;;403110602;9020085063;9020000000;403110600;
;2;Secteur auto;;403110602;9020011815;9020000000;403110600;
;2;Secteur auto;;403110602;9020011814;9020000000;403110600;
;4;Secteur auto;;403110604;9020083505;9020000000;403110600;
;3;Secteur auto;;403110603;9020037965;9020000000;403110600;
;3;Secteur auto;;403110603;9020022289;9020000000;403110600;
;3;Secteur auto;;403110603;9020086642;9020000000;403110600;
;1;Secteur auto;;403110601;9020000845;9020000000;403110600;
;3;Secteur auto;;403110603;9020036052;9020000000;403110600;
;2;Secteur auto;;403110602;9020054679;9020000000;403110600;
;4;Secteur auto;;403110604;9020095579;9020000000;403110600;
;2;Secteur auto;;403110602;9020032261;9020000000;403110600;
;2;Secteur auto;;403110602;9020011820;9020000000;403110600;
;2;Secteur auto;;403110602;9020123051;9020000000;403110600;
;3;Secteur auto;;403110603;9020105105;9020000000;403110600;
;3;Secteur auto;;403110603;9020005696;9020000000;403110600;
;3;Secteur auto;;403110603;9020031846;9020000000;403110600;
;1;Secteur auto;;403110601;9020011756;9020000000;403110600;
;1;Secteur auto;;403110601;9020011728;9020000000;403110600;
;4;Secteur auto;;403110604;9020032949;9020000000;403110600;
;3;Secteur auto;;403110603;9020031842;9020000000;403110600;
;4;Secteur auto;;403110604;9020011753;9020000000;403110600;
;1;Secteur auto;;403110601;9020011743;9020000000;403110600;
;1;Secteur auto;;403110601;9020010062;9020000000;403110600;
;4;Secteur auto;;403110604;9020011750;9020000000;403110600;
;3;Secteur auto;;403110603;9020088042;9020000000;403110600;
;2;Secteur auto;;403110602;9020052679;9020000000;403110600;
;3;Secteur auto;;403110603;9020031843;9020000000;403110600;
;3;Secteur auto;;403110603;9020100759;9020000000;403110600;
;2;Secteur auto;;403110602;9020011738;9020000000;403110600;
;3;Secteur auto;;403110603;9020011747;9020000000;403110600;
;3;Secteur auto;;403110603;9020095405;9020000000;403110600;
;4;Secteur auto;;403110604;9020011838;9020000000;403110600;
;1;Secteur auto;;403110601;9020011730;9020000000;403110600;
;4;Secteur auto;;403110604;9020037380;9020000000;403110600;
;3;Secteur auto;;403110603;9020021070;9020000000;403110600;
;2;Secteur auto;;403110602;9020037943;9020000000;403110600;
;1;Secteur auto;;403110601;9020011740;9020000000;403110600;
;2;Secteur auto;;403110602;9020021071;9020000000;403110600;
;2;Secteur auto;;403110602;9020051767;9020000000;403110600;
;2;Secteur auto;;403110602;9020011764;9020000000;403110600;
;1;Secteur auto;;403110601;9020120295;9020000000;403110600;
;2;Secteur auto;;403110602;9020093003;9020000000;403110600;
;2;Secteur auto;;403110602;9020093002;9020000000;403110600;
;2;Secteur auto;;403110602;9020093001;9020000000;403110600;
;2;Secteur auto;;403110602;9020004363;9020000000;403110600;
;2;Secteur auto;;403110602;9020119139;9020000000;403110600;
;4;Secteur auto;;403110604;9020118451;9020000000;403110600;
;4;Secteur auto;;403110604;9020083510;9020000000;403110600;
;4;Secteur auto;;403110604;9020081983;9020000000;403110600;
;4;Secteur auto;;403110604;9020011783;9020000000;403110600;
;4;Secteur auto;;403110604;9020011780;9020000000;403110600;
;4;Secteur auto;;403110604;9020011778;9020000000;403110600;
;3;Secteur auto;;403110603;9020120002;9020000000;403110600;
;1;Secteur auto;;403110601;9020011793;9020000000;403110600;
;2;Secteur auto;;403110602;9020011794;9020000000;403110600;
;1;Secteur auto;;403110601;9020011787;9020000000;403110600;
;2;Secteur auto;;403110602;9020122882;9020000000;403110600;
;2;Secteur auto;;403110602;9020115199;9020000000;403110600;
;3;Secteur auto;;403110603;9020011854;9020000000;403110600;
;4;Secteur auto;;403110604;9020011868;9020000000;403110600;
;1;Secteur auto;;403110601;9020011871;9020000000;403110600;
;1;Secteur auto;;403110601;9020011873;9020000000;403110600;
;4;Secteur auto;;403110604;9020031367;9020000000;403110600;
;3;Secteur auto;;403110603;9020120351;9020000000;403110600;
;1;Secteur auto;;403110601;9020000854;9020000000;403110600;
;4;Secteur auto;;403110604;9020012649;9020000000;403110600;
;4;Secteur auto;;403110604;9020058368;9020000000;403110600;
;4;Secteur auto;;403110604;9020012651;9020000000;403110600;
;1;Secteur auto;;403110601;9020000855;9020000000;403110600;
;3;Secteur auto;;403110603;9020011885;9020000000;403110600;
;1;Secteur auto;;403110601;9020050236;9020000000;403110600;
;1;Secteur auto;;403110601;9020050235;9020000000;403110600;
;2;Secteur auto;;403110602;9020052339;9020000000;403110600;
;2;Secteur auto;;403110602;9020011891;9020000000;403110600;
;3;Secteur auto;;403110603;9020023064;9020000000;403110600;
;2;Secteur auto;;403110602;9020011897;9020000000;403110600;
;2;Secteur auto;;403110602;9020011899;9020000000;403110600;
;4;Secteur auto;;403110604;9020034155;9020000000;403110600;
;4;Secteur auto;;403110604;9020079444;9020000000;403110600;
;1;Secteur auto;;403110601;9020011906;9020000000;403110600;
;4;Secteur auto;;403110604;9020017626;9020000000;403110600;
;1;Secteur auto;;403110601;9020011920;9020000000;403110600;
;1;Secteur auto;;403110601;9020011918;9020000000;403110600;
;3;Secteur auto;;403110603;9020119816;9020000000;403110600;
;1;Secteur auto;;403110601;9020094403;9020000000;403110600;
;2;Secteur auto;;403110602;9020034594;9020000000;403110600;
;4;Secteur auto;;403110604;9020012667;9020000000;403110600;
;4;Secteur auto;;403110604;9020033656;9020000000;403110600;
;4;Secteur auto;;403110604;9020075023;9020000000;403110600;
;4;Secteur auto;;403110604;9020051975;9020000000;403110600;
;3;Secteur auto;;403110603;9020104817;9020000000;403110600;
;4;Secteur auto;;403110604;9020011987;9020000000;403110600;
;3;Secteur auto;;403110603;9020052924;9020000000;403110600;
;3;Secteur auto;;403110603;9020011988;9020000000;403110600;
;4;Secteur auto;;403110604;9020011985;9020000000;403110600;
;3;Secteur auto;;403110603;9020097053;9020000000;403110600;
;3;Secteur auto;;403110603;9020103643;9020000000;403110600;
;1;Secteur auto;;403110601;9020113077;9020000000;403110600;
;4;Secteur auto;;403110604;9020058324;9020000000;403110600;
;2;Secteur auto;;403110602;9020012007;9020000000;403110600;
;3;Secteur auto;;403110603;9020076499;9020000000;403110600;
;4;Secteur auto;;403110604;9020058325;9020000000;403110600;
;2;Secteur auto;;403110602;9020012005;9020000000;403110600;
;1;Secteur auto;;403110601;9020113219;9020000000;403110600;
;3;Secteur auto;;403110603;9020025397;9020000000;403110600;
;3;Secteur auto;;403110603;9020012028;9020000000;403110600;
;1;Secteur auto;;403110601;9020099248;9020000000;403110600;
;1;Secteur auto;;403110601;9020000857;9020000000;403110600;
;1;Secteur auto;;403110601;9020000858;9020000000;403110600;
;1;Secteur auto;;403110601;9020019127;9020000000;403110600;
;1;Secteur auto;;403110601;9020019126;9020000000;403110600;
;1;Secteur auto;;403110601;9020111208;9020000000;403110600;
;2;Secteur auto;;403110602;9020020627;9020000000;403110600;
;4;Secteur auto;;403110604;9020011951;9020000000;403110600;
;4;Secteur auto;;403110604;9020011948;9020000000;403110600;
;4;Secteur auto;;403110604;9020011952;9020000000;403110600;
;4;Secteur auto;;403110604;9020011953;9020000000;403110600;
;1;Secteur auto;;403110601;9020011955;9020000000;403110600;
;1;Secteur auto;;403110601;9020011954;9020000000;403110600;
;1;Secteur auto;;403110601;9020092048;9020000000;403110600;
;4;Secteur auto;;403110604;9020035439;9020000000;403110600;
;1;Secteur auto;;403110601;9020011971;9020000000;403110600;
;1;Secteur auto;;403110601;9020034706;9020000000;403110600;
;1;Secteur auto;;403110601;9020051052;9020000000;403110600;
;1;Secteur auto;;403110601;9020034614;9020000000;403110600;
;1;Secteur auto;;403110601;9020034615;9020000000;403110600;
;1;Secteur auto;;403110601;9020032782;9020000000;403110600;
;1;Secteur auto;;403110601;9020002562;9020000000;403110600;
;1;Secteur auto;;403110601;9020002563;9020000000;403110600;
;2;Secteur auto;;403110602;9020030604;9020000000;403110600;
;3;Secteur auto;;403110603;9020105827;9020000000;403110600;
;3;Secteur auto;;403110603;9020105826;9020000000;403110600;
;1;Secteur auto;;403110601;9020011844;9020000000;403110600;
;1;Secteur auto;;403110601;9020110460;9020000000;403110600;
;4;Secteur auto;;403110604;9020011845;9020000000;403110600;
;4;Secteur auto;;403110604;9020117593;9020000000;403110600;
;2;Secteur auto;;403110602;9020032414;9020000000;403110600;
;4;Secteur auto;;403110604;9020011830;9020000000;403110600;
;4;Secteur auto;;403110604;9020092359;9020000000;403110600;
;4;Secteur auto;;403110604;9020119329;9020000000;403110600;
;2;Secteur auto;;403110602;9020098502;9020000000;403110600;
;2;Secteur auto;;403110602;9020073780;9020000000;403110600;
;4;Secteur auto;;403110604;9020011867;9020000000;403110600;
;4;Secteur auto;;403110604;9020012156;9020000000;403110600;
;4;Secteur auto;;403110604;9020096944;9020000000;403110600;
;2;Secteur auto;;403110602;9020115723;9020000000;403110600;
;3;Secteur auto;;403110603;9020011881;9020000000;403110600;
